,customer_id,first_name,last_name,total_sale_thb,shipping_thb,tax_thb,created_date,updated_date
6015,17797,Sebastian,Seivertsen,181.64,0.0,6.99,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6016,15412,Sebastien,Beat,218.58,0.0,14.78,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6017,52512,See,Pears,121.71,19.63,3.93,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6018,58889,See,Orvis,112.39,17.84,5.35,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6019,27449,Seka,Hebbron,75.43,12.02,3.31,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6020,21445,Selby,Hatter,312.31,0.0,21.11,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6021,53166,Selby,Benes,107.29,17.46,2.53,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6022,52985,Selby,Szanto,76.03,12.18,2.95,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6023,56550,Selene,Blincko,145.52,0.0,6.27,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6024,12401,Selene,Feldklein,268.79,0.0,10.34,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6025,59340,Selestina,Mongeot,544.84,0.0,28.89,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6026,51513,Selestina,Hobson,118.59,18.75,6.09,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6027,58244,Selestina,Coward,178.45,0.0,10.1,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6028,14983,Selia,Gibbings,136.24,0.0,5.24,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6029,57566,Selie,Grabiec,140.59,0.0,8.74,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6030,54031,Selina,Beaston,74.4,11.81,3.54,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6031,14467,Selinda,Sifleet,16.55,5.0,0.65,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6032,17598,Seline,Negal,10.79,5.0,0.39,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6033,59840,Sella,O' Clovan,130.17,0.0,7.37,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6034,11584,Sephira,Jerzak,134.44,0.0,9.09,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6035,51459,Serene,Cawkwell,64.2,10.17,3.18,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6036,13491,Serene,Bardey,124.87,19.82,5.95,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6037,21477,Serge,Oldall,22.34,5.0,0.94,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6038,13950,Sergeant,Tulley,302.57,9.64,17.23,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6039,22730,Sergeant,Fortye,123.21,19.46,6.45,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6040,16731,Sergeant,Tomsen,247.85,0.0,16.75,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6041,57754,Sergei,Blaksland,229.15,17.09,12.01,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6042,11574,Sergent,Vernazza,134.84,0.0,5.19,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6043,51918,Seth,Arch,51.57,8.17,2.55,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6044,20257,Seumas,Kesley,93.72,14.73,5.34,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6045,53676,Shae,Dalziell,232.54,0.0,9.59,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6046,56237,Shae,Leon,58.86,9.46,2.1,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6047,14663,Shae,Ivamy,139.41,5.0,7.61,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6048,27789,Shaine,Benam,84.91,13.64,3.07,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6049,10391,Shaine,Hamsher,370.64,0.0,15.79,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6050,57643,Shalne,Lidden,140.71,0.0,7.96,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6051,56978,Shanan,Skewes,80.2,12.73,3.82,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6052,10098,Shandee,Collicott,14.45,5.0,0.4,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6053,13282,Shandeigh,Boulde,117.1,18.55,5.8,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6054,55454,Shandie,Jakaway,43.6,6.92,2.08,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6055,55479,Shandie,Trim,53.15,8.38,2.87,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6056,14344,Shandy,Klimkin,114.52,18.0,6.52,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6057,58872,Shane,Potten,204.47,0.0,11.57,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6058,55603,Shane,Furmston,92.64,14.56,5.28,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6059,11945,Shane,Nolte,57.47,9.27,1.85,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6060,18647,Shani,Zelland,196.72,0.0,7.57,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6061,11438,Shanie,Wagstaffe,329.99,0.0,17.939999999999998,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6062,56955,Shanna,Redhole,121.48,0.0,6.88,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6063,56862,Shanna,Fere,295.76,5.0,19.66,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6064,59675,Shannen,Gethin,198.59,0.0,12.99,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6065,14865,Shannen,Praill,79.0,12.54,3.76,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6066,44930,Shanta,Baert,151.42,0.0,6.87,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6067,17395,Sharai,Flavelle,284.19,0.0,18.59,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6068,14402,Sharai,Laydel,121.06,0.0,4.66,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6069,18182,Sharai,Gencke,84.86,13.47,4.04,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6070,57144,Shari,Scarlet,124.96,0.0,4.81,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6071,12365,Sharia,Stoltz,494.33,16.75,25.330000000000002,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6072,58541,Sharl,Frammingham,80.26,12.74,3.82,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6073,55660,Sharlene,Ormistone,115.99,0.0,7.84,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6074,16771,Sharon,Cratere,16.46,5.0,0.61,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6075,11437,Sharon,Body,167.8,0.0,6.8,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6076,56809,Sharona,Aronovitz,204.60000000000002,16.65,12.3,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6077,19711,Shaughn,Pomphrett,61.93,9.83,2.95,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6078,58295,Shaughn,McKinlay,35.18,5.64,1.34,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6079,15102,Shaughn,Candie,294.52,0.0,16.67,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6080,21467,Shaun,Fakeley,178.79,0.0,5.04,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6081,22013,Shaun,Miles,112.24,0.0,7.59,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6082,50714,Shawn,Scourge,361.97,0.0,24.47,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6083,10895,Shawn,Jannex,33.85,5.46,1.09,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6084,55945,Shawn,Pull,214.94,17.73,11.61,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6085,56158,Shawn,Truin,40.55,6.54,1.31,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6086,50299,Shawnee,Klaffs,357.8,0.0,20.25,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6087,55865,Shay,Fritchly,20.46,5.0,0.91,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6088,54226,Shay,Gregh,252.1,0.0,0.0,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6089,28038,Shay,Barkly,157.04,0.0,6.04,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6090,55283,Shayla,Badwick,109.31,17.63,3.53,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6091,19486,Shaylah,Rabbage,307.33,0.0,18.08,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6092,18907,Shaylah,Dymock,71.63,11.28,3.95,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6093,27981,Shaylah,McNern,294.96,0.0,8.31,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6094,14186,Shaylynn,Fogden,12.6,5.0,0.35,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6095,51056,Shayne,Dinsell,296.65,0.0,20.05,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6096,12566,Sheba,Thomassen,210.75,0.0,14.25,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6097,14616,Sheena,Housley,75.6,12.0,3.6,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6098,15587,Sheffie,Crottagh,281.35,0.0,16.55,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6099,50548,Sheffie,Sparrowe,263.66,10.92,17.09,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6100,49526,Sheffie,Durno,88.04,14.2,2.84,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6101,22960,Sheffield,Ferenczy,154.23,0.0,5.93,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6102,12488,Sheila-kathryn,Rohmer,50.65,7.96,2.89,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6103,58850,Sheilah,Colaton,108.58,0.0,6.63,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6104,59782,Shelagh,Iremonger,150.41,0.0,8.51,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6105,28161,Shelby,Seymark,200.07,0.0,11.77,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6106,11696,Shelby,Yanyushkin,41.48,6.52,2.36,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6107,23024,Shelden,Burley,134.41,0.0,7.91,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6108,15409,Shelden,Conradsen,116.92,18.560000000000002,5.5600000000000005,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6109,57610,Shell,Reek,63.06,9.99,3.12,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6110,26998,Shelley,Claige,155.55,0.0,9.15,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6111,12010,Shelley,Beechcraft,236.83,0.0,13.93,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6112,13803,Shelley,Glazebrook,532.65,0.0,34.85,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6113,53494,Shelley,Duley,86.33,13.83,3.35,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6114,43602,Shellysheldon,Anshell,62.06,10.01,2.0,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6115,59132,Shena,Jeenes,335.75,5.0,15.0,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6116,57439,Shep,Whetnell,82.67,13.28,2.99,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6117,51368,Shepard,Whellans,17.98,5.0,0.73,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6118,11882,Shepherd,Oleksiak,34.4,5.45,1.7,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6119,16466,Shepherd,Bullus,125.68,19.91,6.22,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6120,56956,Shepherd,MacAlister,308.59,0.0,20.19,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6121,59990,Shepherd,Vasishchev,109.65,17.9,5.4,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6122,21518,Shepherd,Anthiftle,61.93,9.83,2.95,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6123,45527,Sheppard,Brayne,122.03,0.0,5.53,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6124,14585,Sheppard,Lehrahan,95.85,15.11,5.19,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6125,49762,Shepperd,Dwyr,151.28,0.0,10.23,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6126,57504,Sher,Cattrell,11.69,5.0,0.39,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6127,12273,Sher,Ruter,32.07,5.07,1.65,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6128,12524,Sher,Garnsworth,68.87,10.91,3.41,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6129,50138,Sher,Crofthwaite,32.32,5.08,1.84,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6130,22946,Sheree,Strutz,233.06,36.92,11.54,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6131,15535,Sheree,Czajkowska,286.73,0.0,11.03,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6132,58833,Sheri,Rubica,14.05,5.0,0.0,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6133,14233,Sheridan,Beadnall,331.35,18.99,19.060000000000002,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6134,57276,Sherie,Shoebrook,447.94,11.83,26.61,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6135,13014,Sherlock,McLaren,97.33,15.45,4.63,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6136,58747,Sherlock,Brandts,94.74,14.92,5.22,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6137,11163,Sherlocke,Hewertson,179.4,0.0,7.4,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6138,22410,Sherman,Ryton,255.62,0.0,14.47,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6139,13307,Sherman,MattiCCI,172.73,0.0,11.68,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6140,18806,Shermie,Brabban,136.95,0.0,5.55,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6141,14622,Shermy,Cossam,141.05,22.75,4.55,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6142,59001,Sherri,Oakden,575.49,18.74,32.75,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6143,51535,Sherrie,Birtwisle,237.23,0.0,13.43,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6144,48942,Sherry,Slograve,68.73,10.91,3.27,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6145,20339,Sherwood,Farquharson,169.15,0.0,9.95,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6146,12679,Sherwynd,Cowell,718.52,5.0,41.97,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6147,22514,Sherwynd,Iannetti,554.32,0.0,37.47,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6148,43867,Sheryl,Burrells,217.45,0.0,0.0,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6149,49333,Sheryl,Van Cassel,504.51,0.0,28.56,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6150,52084,Sheryl,Rodway,120.2,19.08,5.72,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6151,51285,Shina,Edgecombe,134.46,0.0,7.61,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6152,21139,Shirlee,Bahia,144.58,0.0,8.18,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6153,57072,Shirline,Krysztowczyk,146.61,24.27,7.84,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6154,26471,Sholom,Falkinder,421.35,0.0,23.85,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6155,14113,Shoshana,Sall,109.72,0.0,4.22,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6156,20004,Shoshana,Hambribe,259.69,24.369999999999997,13.319999999999999,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6157,55030,Shoshanna,Berthod,45.8,7.27,2.18,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6158,55077,Shurlock,Midford,41.18,6.55,1.88,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6159,11346,Shurlock,Hightown,99.38,15.65,5.48,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6160,17528,Shurwood,Bruckenthal,215.97,0.0,12.22,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6161,55652,Sib,Orring,152.52,24.21,7.26,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6162,14259,Sibby,Grunnill,9.78,5.0,0.28,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6163,22265,Sibby,Wanless,338.66,0.0,22.16,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6164,18111,Sibeal,Roofe,35.47,5.63,1.69,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6165,54885,Sibel,Alvares,31.02,5.0,1.47,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6166,22338,Sibelle,Barrowcliff,67.87,10.92,2.35,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6167,52298,Sibley,Cossey,355.56,0.0,14.41,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6168,16064,Sibley,Filipovic,190.0,0.0,10.75,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6169,56554,Sibyl,Colclough,200.99,0.0,13.59,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6170,56368,Sibylla,Klug,149.81,0.0,8.81,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6171,59628,Sibylla,Gatcliff,172.27,0.0,9.37,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6172,21509,Sibylla,Mulqueen,29.01,5.0,1.36,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6173,22464,Sibylle,Cadd,333.43,0.0,17.68,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6174,11136,Sid,Anthes,87.21000000000001,16.83,3.98,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6175,56844,Sid,Lefley,130.17,0.0,7.37,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6176,55794,Sidoney,Winnett,399.14,0.0,22.59,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6177,53630,Sidoney,Baptist,296.76,0.0,17.46,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6178,13529,Sidoney,Derill,176.72,0.0,8.42,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6179,59416,Sidoney,Chadwyck,77.43,12.17,4.41,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6180,13181,Sidonnie,Golledge,153.63,0.0,6.33,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6181,52904,Sidonnie,Kilmister,82.53,13.1,3.93,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6182,11646,Siegfried,Fenne,76.32,12.72,0.0,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6183,21298,Siffre,Roseborough,432.43,0.0,16.63,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6184,17955,Siffre,Ridewood,121.95,19.28,6.27,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6185,13645,Siffre,Drewery,207.34,0.0,11.74,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6186,59587,Sig,Sine,219.87,0.0,13.42,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6187,21014,Sigfrid,Droghan,191.91,0.0,5.41,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6188,12268,Sigfrid,Warlowe,560.42,0.0,31.72,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6189,57109,Sigfried,Base,10.74,5.0,0.34,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6190,20948,Sigismundo,Fido,67.54,10.72,3.22,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6191,45935,Sigmund,Hall-Gough,105.34,0.0,4.34,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6192,54504,Sigrid,Oxbie,249.79,0.0,14.14,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6193,55724,Silas,Bilbie,361.72,0.0,20.47,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6194,56898,Silas,Camsey,86.32,14.46,2.76,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6195,56833,Silas,McKeady,464.92,0.0,26.32,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6196,22051,Silva,Blencoe,42.46,6.74,2.02,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6197,18526,Silvana,Mahony,11.68,5.0,0.38,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6198,50322,Sim,Jess,75.52,12.18,2.44,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6199,21881,Simeon,Jeger,290.84000000000003,18.73,12.959999999999999,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6200,11138,Simmonds,Vasilkov,16.61,5.0,0.76,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6201,54988,Simon,Insoll,97.33,15.45,4.63,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6202,51820,Simone,Guidotti,114.01,0.0,4.91,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6203,13256,Simone,Gibbe,243.52,0.0,14.32,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6204,12724,Simone,Cardero,176.41,5.0,10.46,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6205,54886,Sinclair,McIlvaney,63.49,10.01,3.43,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6206,52200,Sinclair,Palek,119.58,0.0,5.83,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6207,13922,Sinclair,Tomaino,425.84,0.0,18.14,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6208,22737,Sinclair,McGuinley,109.36,17.29,5.62,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6209,57257,Sindee,Beville,44.03,6.92,2.51,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6210,13968,Siobhan,Ellerker,218.37,0.0,11.87,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6211,56853,Sioux,Camin,50.5,8.0,2.5,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6212,12889,Siouxie,Gadsby,121.82,0.0,7.17,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6213,21275,Siouxie,Hatrey,209.4,0.0,11.1,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6214,18083,Sisile,Duke,327.81,0.0,22.16,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6215,11216,Siward,Cuffe,213.16,0.0,13.01,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6216,12312,Skelly,Samms,273.27,0.0,18.47,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6217,52244,Skip,Muck,65.52,10.38,3.24,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6218,19581,Skip,Largan,41.06,6.53,1.88,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6219,25899,Skipp,Parnby,221.7,0.0,12.55,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6220,13866,Skipper,Cleeton,56.24,8.91,2.78,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6221,10848,Skippy,Keasey,41.28,6.54,2.04,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6222,12536,Skipton,Drennan,59.72,9.46,2.96,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6223,49326,Sky,Molder,159.05,0.0,10.75,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6224,57231,Skye,Tremelling,180.21,0.0,7.31,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6225,15531,Skye,Mapholm,268.74,0.0,10.34,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6226,21580,Sloan,Keppie,232.19,0.0,13.14,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6227,20096,Sloan,Fawcus,336.16,17.29,12.27,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6228,19545,Sloane,McCormack,337.62,0.0,22.82,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6229,14534,Sloane,Vasilevich,48.16,11.190000000000001,1.52,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6230,13708,Sly,Murtimer,231.04,0.0,13.59,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6231,17628,Sly,Calderonello,67.48,10.69,3.34,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6232,51648,Smith,Doeg,45.24,7.27,1.62,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6233,22569,Smith,Trank,128.25,0.0,8.25,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6234,56487,Smitty,Alenikov,198.76,31.3,10.96,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6235,59637,Smitty,Craker,67.12,10.55,3.82,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6236,56611,Sofia,Colleymore,116.84,0.0,7.64,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6237,49815,Sofie,Shrieves,144.13,0.0,9.43,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6238,57429,Sofie,Jewell,241.43,14.37,13.36,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6239,44675,Sofie,Skoughman,94.86,14.91,5.4,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6240,26599,Sol,Bedbrough,94.06,14.93,4.48,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6241,18895,Son,Charge,9.8,5.0,0.25,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6242,12638,Sondra,Diaper,86.17,13.65,4.27,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
6243,14806,Sonia,Vellender,103.91,16.38,5.63,2022-11-10 05:58:54.201459,2022-11-10 05:58:54.201459
